Id,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Default,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE
15315,23,130000,4.0,6800,8.49,0,0.05,0,3,True,False,False,False,False,True,False,False,False,False
15316,23,130000,7.0,5000,14.79,0,0.04,1,3,True,False,False,False,False,False,False,True,False,False
15317,22,130000,3.0,14500,,0,0.11,1,4,True,False,False,False,False,True,False,False,False,False
15318,22,60132,7.0,15000,14.26,0,0.25,0,4,False,False,False,True,False,True,False,False,False,False
15319,22,54225,0.0,15000,16.7,1,0.28,1,4,False,False,False,True,False,True,False,False,False,False
15320,23,60480,7.0,15000,10.83,0,0.25,0,2,False,False,False,True,False,True,False,False,False,False
15321,23,130000,7.0,5000,5.79,0,0.04,0,4,True,False,False,False,False,True,False,False,False,False
15322,24,100300,2.0,30000,14.91,1,0.25,1,3,True,False,False,False,False,False,False,True,False,False
15323,23,130000,7.0,6000,5.79,0,0.05,0,3,True,False,False,False,True,False,False,False,False,False
15324,24,130000,4.0,25000,10.74,0,0.19,0,3,True,False,False,False,False,False,True,False,False,False
15325,25,130000,0.0,6325,6.54,0,0.05,0,3,True,False,False,False,False,False,True,False,False,False
15326,24,130000,8.0,18500,,0,0.14,0,2,True,False,False,False,False,True,False,False,False,False
15327,22,55000,0.0,15000,14.83,1,0.27,1,4,False,False,False,True,True,False,False,False,False,False
15328,24,61100,1.0,15000,12.53,0,0.25,0,2,False,False,False,True,True,False,False,False,False,False
15329,23,130000,7.0,25000,11.12,0,0.19,0,3,True,False,False,False,False,False,False,True,False,False
15330,24,130000,8.0,15000,7.88,0,0.12,0,4,True,False,False,False,False,False,True,False,False,False
15331,25,130000,2.0,12000,7.51,0,0.09,0,2,True,False,False,False,False,False,False,False,False,True
15332,24,61284,3.0,15000,18.25,0,0.24,1,4,False,False,False,True,False,False,True,False,False,False
15333,24,130000,8.0,13000,13.61,0,0.1,0,4,True,False,False,False,False,False,False,False,True,False
15334,25,130000,5.0,20000,13.48,0,0.15,0,2,True,False,False,False,False,False,False,False,False,True
15335,24,61800,2.0,15000,,0,0.24,0,4,False,False,False,True,True,False,False,False,False,False
15336,26,130000,10.0,4000,10.99,0,0.03,0,3,True,False,False,False,False,False,False,True,False,False
15337,25,130000,3.0,25000,11.36,0,0.19,0,3,True,False,False,False,False,False,True,False,False,False
15338,23,56000,4.0,15000,12.69,1,0.27,0,4,False,False,False,True,True,False,False,False,False,False
15339,23,130000,2.0,10000,11.36,0,0.08,0,3,True,False,False,False,False,False,False,False,True,False
15340,23,130000,7.0,20000,10.62,0,0.15,0,4,True,False,False,False,False,True,False,False,False,False
15341,21,56000,5.0,15000,16.0,1,0.27,0,2,False,False,False,True,False,False,False,True,False,False
15342,21,62004,0.0,15000,7.29,0,0.24,0,4,False,False,False,True,False,False,False,False,False,True
15343,24,130000,5.0,25000,12.53,0,0.19,0,3,True,False,False,False,True,False,False,False,False,False
15344,24,130000,0.0,15000,14.26,0,0.12,1,4,True,False,False,False,False,False,True,False,False,False
15345,22,130000,3.0,24250,12.18,0,0.19,0,4,True,False,False,False,False,False,False,False,False,True
15346,25,62280,3.0,15000,8.94,0,0.24,0,4,False,False,False,True,False,True,False,False,False,False
15347,24,130000,3.0,25000,11.83,0,0.19,0,3,True,False,False,False,False,False,False,False,True,False
15348,23,130000,7.0,22600,14.96,0,0.17,1,2,False,False,True,False,False,False,False,False,False,True
15349,24,130000,8.0,22800,,0,0.18,0,3,False,False,True,False,False,False,False,False,False,True
15350,22,22800,1.0,9000,5.99,0,0.39,0,2,False,False,True,False,False,False,False,True,False,False
15351,22,130000,6.0,25000,11.83,0,0.19,0,3,True,False,False,False,False,False,False,True,False,False
15352,22,130000,2.0,13000,11.14,0,0.1,0,3,True,False,False,False,False,True,False,False,False,False
15353,25,130000,2.0,19400,16.0,0,0.15,1,4,True,False,False,False,False,False,False,False,False,True
15354,24,62400,8.0,15000,9.45,0,0.24,0,4,False,False,False,True,False,True,False,False,False,False
15355,23,130000,7.0,15000,13.22,0,0.12,1,3,False,False,True,False,False,False,False,False,False,True
15356,22,130000,1.0,13000,8.94,0,0.1,0,4,True,False,False,False,False,False,False,False,False,True
15357,25,130000,9.0,21000,13.16,0,0.16,0,3,True,False,False,False,False,False,False,False,False,True
15358,25,130000,9.0,15000,11.89,0,0.12,0,2,True,False,False,False,False,False,False,False,True,False
15359,26,130000,9.0,7000,8.0,0,0.05,0,2,True,False,False,False,False,True,False,False,False,False
15360,25,58000,5.0,15000,18.25,1,0.26,0,2,False,False,False,True,True,False,False,False,False,False
15361,24,130000,2.0,1250,10.95,0,0.01,0,2,True,False,False,False,False,False,False,True,False,False
15362,24,130000,6.0,20000,11.58,0,0.15,0,2,True,False,False,False,False,False,False,False,True,False
15363,26,130000,3.0,5000,9.64,0,0.04,0,2,True,False,False,False,False,False,False,False,True,False
15364,23,130008,0.0,9000,7.74,0,0.07,0,2,True,False,False,False,False,False,False,True,False,False
15365,23,130104,7.0,24000,6.54,0,0.18,0,2,True,False,False,False,False,False,False,False,False,True
15366,23,130208,7.0,20000,12.73,0,0.15,1,4,True,False,False,False,True,False,False,False,False,False
15367,22,130920,0.0,15000,8.94,0,0.11,0,2,True,False,False,False,False,False,False,False,False,True
15368,23,130992,6.0,6000,7.51,0,0.05,0,3,True,False,False,False,False,True,False,False,False,False
15369,21,65000,4.0,15000,12.42,0,0.23,0,4,False,False,False,True,False,False,False,False,True,False
15370,26,22440,10.0,4750,11.86,0,0.21,0,4,False,False,True,False,False,False,False,False,False,True
15371,25,131000,1.0,7500,12.29,0,0.06,0,3,True,False,False,False,False,False,False,False,True,False
15372,24,131004,8.0,24000,7.49,0,0.18,0,4,True,False,False,False,False,False,False,False,True,False
15373,24,22320,4.0,1000,16.32,1,0.04,0,2,False,False,True,False,False,False,False,True,False,False
15374,23,22300,1.0,7500,11.12,0,0.34,0,4,False,False,True,False,False,False,False,True,False,False
15375,26,132000,3.0,2000,7.51,0,0.02,0,3,True,False,False,False,False,False,False,False,True,False
15376,24,59000,5.0,15000,14.79,1,0.25,1,3,False,False,False,True,False,True,False,False,False,False
15377,26,132000,3.0,10200,7.9,0,0.08,0,2,True,False,False,False,False,True,False,False,False,False
15378,23,132000,5.0,15000,6.99,0,0.11,0,2,True,False,False,False,False,False,False,False,True,False
15379,25,65000,4.0,15000,13.49,0,0.23,0,2,False,False,False,True,False,False,False,False,True,False
15380,24,132000,8.0,14000,17.49,0,0.11,1,2,True,False,False,False,False,False,False,False,False,True
15381,25,59000,4.0,15000,9.99,1,0.25,0,3,False,False,False,True,False,False,False,True,False,False
15382,26,132000,10.0,11200,10.99,0,0.08,0,4,True,False,False,False,False,False,False,True,False,False
15383,23,120000,7.0,8000,,1,0.07,1,2,True,False,False,False,False,False,True,False,False,False
15384,26,65000,5.0,15000,7.66,0,0.23,0,4,False,False,False,True,False,False,True,False,False,False
15385,22,132000,3.0,10000,7.66,0,0.08,0,2,True,False,False,False,False,False,False,True,False,False
15386,23,132000,3.0,9600,7.14,0,0.07,0,3,True,False,False,False,True,False,False,False,False,False
15387,24,65000,5.0,15000,6.17,0,0.23,0,2,False,False,False,True,False,False,False,False,True,False
15388,25,59000,0.0,15000,16.45,1,0.25,0,4,False,False,False,True,True,False,False,False,False,False
15389,25,120000,4.0,25000,10.99,1,0.21,0,2,True,False,False,False,False,False,True,False,False,False
15390,25,132000,1.0,12000,,0,0.09,0,2,True,False,False,False,False,False,False,False,False,True
15391,23,65000,7.0,15000,11.12,0,0.23,0,3,False,False,False,True,False,False,False,False,False,True
15392,23,132000,7.0,9000,11.34,0,0.07,1,3,True,False,False,False,False,False,False,False,True,False
15393,24,132132,8.0,28000,8.49,0,0.21,0,3,True,False,False,False,False,False,False,True,False,False
15394,23,65000,0.0,15000,7.88,0,0.23,0,3,False,False,False,True,False,False,False,True,False,False
15395,22,65000,0.0,15000,11.36,0,0.23,0,3,False,False,False,True,False,False,False,True,False,False
15396,26,132500,1.0,12000,12.69,0,0.09,0,3,True,False,False,False,False,False,True,False,False,False
15397,24,65000,8.0,15000,9.88,0,0.23,0,2,False,False,False,True,False,False,False,True,False,False
15398,23,65000,3.0,15000,8.94,0,0.23,0,3,False,False,False,True,False,False,False,False,False,True
15399,24,132652,8.0,28000,8.49,0,0.21,0,3,True,False,False,False,False,False,False,True,False,False
15400,26,132750,8.0,12000,11.49,0,0.09,0,4,True,False,False,False,False,False,True,False,False,False
15401,24,132996,3.0,5000,,0,0.04,0,3,True,False,False,False,False,False,False,False,False,True
15402,24,133000,8.0,3000,11.99,0,0.02,0,4,True,False,False,False,False,False,True,False,False,False
15403,23,133000,2.0,24000,,0,0.18,0,4,True,False,False,False,False,True,False,False,False,False
15404,24,133000,4.0,4000,7.4,0,0.03,0,3,False,False,True,False,False,False,False,False,False,True
15405,25,133119,10.0,25000,,0,0.19,0,3,True,False,False,False,True,False,False,False,False,False
15406,24,103044,8.0,11600,15.05,1,0.1,1,2,True,False,False,False,False,False,False,True,False,False
15407,25,65000,9.0,15000,16.32,0,0.23,0,2,False,False,False,True,False,True,False,False,False,False
15408,25,65000,0.0,15000,9.63,0,0.23,0,4,False,False,False,True,False,False,False,False,True,False
15409,26,134000,2.0,30000,13.49,0,0.22,1,3,True,False,False,False,False,True,False,False,False,False
15410,25,59004,1.0,15000,15.58,1,0.25,0,2,False,False,False,True,False,False,False,False,False,True
15411,22,65004,4.0,15000,16.95,0,0.23,0,3,False,False,False,True,False,False,False,False,False,True
15412,26,134400,3.0,10000,12.68,0,0.07,0,3,True,False,False,False,False,False,False,True,False,False
15413,25,134748,4.0,25000,10.75,0,0.19,0,3,True,False,False,False,False,False,True,False,False,False
15414,23,60000,7.0,15000,10.62,1,0.25,0,3,False,False,False,True,False,False,False,False,True,False
15415,24,66500,0.0,15000,6.54,0,0.23,0,3,False,False,False,True,False,False,False,False,True,False
15416,24,135000,8.0,21000,12.69,0,0.16,0,2,True,False,False,False,False,False,False,False,False,True
15417,20,135000,1.0,15000,15.96,0,0.11,1,2,True,False,False,False,False,False,False,False,False,True
15418,24,135000,5.0,8800,6.03,0,0.07,0,2,True,False,False,False,False,False,True,False,False,False
15419,26,135000,11.0,6700,6.03,0,0.05,0,4,True,False,False,False,False,True,False,False,False,False
15420,25,135000,9.0,10000,15.62,0,0.07,1,3,True,False,False,False,False,False,True,False,False,False
15421,24,135000,8.0,5225,7.49,0,0.04,0,3,True,False,False,False,False,False,False,False,False,True
15422,24,135000,4.0,25000,7.49,0,0.19,0,2,True,False,False,False,False,False,False,True,False,False
15423,26,135000,10.0,24000,12.99,0,0.18,0,2,True,False,False,False,True,False,False,False,False,False
15424,23,135000,1.0,12500,15.99,0,0.09,0,2,True,False,False,False,False,False,False,False,False,True
15425,24,135000,0.0,6000,6.92,0,0.04,0,2,True,False,False,False,False,True,False,False,False,False
15426,24,135000,8.0,21000,10.74,0,0.16,0,2,True,False,False,False,False,False,False,False,True,False
15427,22,21600,5.0,5000,7.9,0,0.23,0,3,False,False,True,False,False,False,False,False,True,False
15428,24,135000,4.0,10000,,0,0.07,0,3,True,False,False,False,False,False,True,False,False,False
15429,23,135000,7.0,16000,6.91,0,0.12,0,3,False,False,True,False,False,False,False,False,False,True
15430,24,135000,8.0,17000,6.17,0,0.13,0,4,True,False,False,False,False,False,False,True,False,False
15431,22,68000,7.0,15000,10.37,0,0.22,0,3,False,False,False,True,False,False,False,True,False,False
15432,26,104550,5.0,24000,15.21,1,0.2,1,4,True,False,False,False,False,False,False,True,False,False
15433,24,135000,3.0,21000,10.38,0,0.16,0,4,True,False,False,False,False,False,False,False,False,True
15434,26,104550,6.0,15000,15.33,1,0.12,0,3,True,False,False,False,False,False,False,True,False,False
15435,23,69000,3.0,15000,10.65,0,0.22,0,4,False,False,False,True,False,True,False,False,False,False
15436,21,69000,3.0,15000,8.49,0,0.22,0,2,False,False,False,True,False,False,False,True,False,False
15437,25,135000,9.0,25000,16.07,0,0.19,1,4,True,False,False,False,False,False,False,False,True,False
15438,25,135000,4.0,20000,12.73,0,0.15,1,3,True,False,False,False,True,False,False,False,False,False
15439,24,69400,8.0,15000,13.24,0,0.22,0,4,False,False,False,True,False,False,False,False,False,True
15440,25,135000,0.0,16000,,0,0.12,1,3,True,False,False,False,False,False,False,False,False,True
15441,24,135000,0.0,12500,,0,0.09,0,4,True,False,False,False,False,False,False,False,False,True
15442,23,69996,4.0,15000,13.43,0,0.21,1,4,False,False,False,True,False,False,False,False,True,False
15443,24,123000,8.0,24250,12.87,1,0.2,1,4,True,False,False,False,True,False,False,False,False,False
15444,23,135000,8.0,10000,18.43,0,0.07,0,4,True,False,False,False,False,True,False,False,False,False
15445,23,69996,7.0,15000,11.89,0,0.21,0,4,False,False,False,True,False,True,False,False,False,False
15446,22,135000,0.0,10800,8.0,0,0.08,0,4,True,False,False,False,True,False,False,False,False,False
15447,25,70000,9.0,15000,16.02,0,0.21,0,4,False,False,False,True,False,False,True,False,False,False
15448,24,135000,8.0,12000,9.38,0,0.09,0,2,True,False,False,False,False,True,False,False,False,False
15449,23,136000,2.0,9800,15.99,0,0.07,1,3,True,False,False,False,False,False,False,False,True,False
15450,21,70000,5.0,15000,,0,0.21,1,3,False,False,False,True,False,True,False,False,False,False
15451,21,70000,5.0,15000,10.38,0,0.21,0,2,False,False,False,True,False,True,False,False,False,False
15452,25,136000,1.0,8000,12.87,0,0.06,0,3,True,False,False,False,True,False,False,False,False,False
15453,26,70000,6.0,15000,16.35,0,0.21,1,3,False,False,False,True,False,False,False,False,False,True
15454,26,105400,6.0,24000,14.61,1,0.19,0,3,True,False,False,False,False,False,False,True,False,False
15455,23,136000,7.0,8000,8.32,0,0.06,0,3,True,False,False,False,True,False,False,False,False,False
15456,26,137000,3.0,21500,6.62,0,0.16,0,4,True,False,False,False,False,True,False,False,False,False
15457,25,70000,6.0,15000,11.89,0,0.21,0,2,False,False,False,True,False,False,False,False,True,False
15458,22,137000,3.0,25000,9.99,0,0.18,0,4,True,False,False,False,False,False,False,True,False,False
15459,26,137000,3.0,3500,12.18,0,0.03,0,2,True,False,False,False,False,True,False,False,False,False
15460,23,137000,0.0,11400,9.63,0,0.08,0,2,True,False,False,False,False,True,False,False,False,False
15461,22,137004,3.0,10000,5.79,0,0.07,0,2,True,False,False,False,False,False,False,False,False,True
15462,25,64000,8.0,15000,14.42,1,0.23,1,3,False,False,False,True,True,False,False,False,False,False
15463,26,138000,0.0,7500,6.03,0,0.05,0,3,True,False,False,False,True,False,False,False,False,False
15464,25,138000,9.0,8000,6.99,0,0.06,0,4,True,False,False,False,False,False,False,False,True,False
15465,22,70204,6.0,15000,15.7,0,0.21,1,3,False,False,False,True,False,False,False,False,True,False
15466,21,70500,5.0,15000,8.0,0,0.21,0,3,False,False,False,True,False,False,False,False,False,True
15467,24,138000,8.0,16500,6.54,0,0.12,0,3,False,False,True,False,False,False,False,False,True,False
15468,23,138000,7.0,2700,11.86,0,0.02,0,2,True,False,False,False,False,False,False,False,True,False
15469,25,138000,0.0,5000,11.86,0,0.04,0,4,True,False,False,False,False,False,False,True,False,False
15470,25,138000,9.0,21600,,0,0.16,0,4,False,False,True,False,False,False,False,True,False,False
15471,25,138000,3.0,9000,12.22,0,0.07,0,3,True,False,False,False,False,True,False,False,False,False
15472,23,21000,,3825,14.65,0,0.18,0,4,False,False,True,False,False,False,False,False,False,True
15473,25,126996,8.0,5000,12.73,1,0.04,1,2,True,False,False,False,True,False,False,False,False,False
15474,23,21000,7.0,7500,12.69,0,0.36,0,3,False,False,True,False,False,False,False,False,False,True
15475,23,21000,2.0,6000,15.27,0,0.29,0,2,False,False,True,False,False,True,False,False,False,False
15476,26,139992,0.0,14400,,0,0.1,0,2,True,False,False,False,True,False,False,False,False,False
15477,24,65000,8.0,15000,16.32,1,0.23,1,4,False,False,False,True,False,False,False,False,False,True
15478,23,140000,6.0,16400,15.96,0,0.12,1,3,False,False,True,False,False,True,False,False,False,False
15479,24,128000,7.0,18000,17.27,1,0.14,1,2,True,False,False,False,True,False,False,False,False,False
15480,25,140000,3.0,8000,11.71,0,0.06,0,2,True,False,False,False,False,False,False,True,False,False
15481,21,140000,2.0,18000,7.9,0,0.13,0,4,True,False,False,False,False,True,False,False,False,False
15482,23,140000,7.0,12000,11.71,0,0.09,0,4,True,False,False,False,False,False,False,False,True,False
15483,25,72000,7.0,15000,12.42,0,0.21,0,3,False,False,False,True,True,False,False,False,False,False
